GeneName,Trait,GeneSymbol
Zm00001d027289,115: ints/RGB_R; 15: GreenCoverage; 73: RGB_R; 88: ints/RGB_R; 94: RGB_R,-
Zm00001d027296,80: veg/ExG/GLI/gn,-
Zm00001d027303,12: rn/IKAW/RGBVI/GLI2,-
Zm00001d027310,73: CIVE/COM/GreenCoverage,-
Zm00001d027319,80: GLI2/NDI/ExR/GRVI/MGRVI,-
Zm00001d027320,17: RGB_R,LOC103630668
Zm00001d027321,17: RGB_R,cl5994_1
Zm00001d027324,115: ints,Zm00001eb000780
Zm00001d027333,51: GLI/gn/ExG,cl584_1(3)
Zm00001d027338,115: IKAW; 88: ExR/GRVI/rn/GLI2/MGRVI/NDI,-
Zm00001d027339,24: rn/GLI2; 80: IKAW,-
Zm00001d027340,108: IKAW; 24: CIVE/MGRVI/gn/NDI/COM/RGB_R/GRVI/ExGR/GLI2/RGBVI/veg/ints/ExR/ExG/GLI; 26: ints/RGB_R/RGBVI; 73: ints,umc2183
Zm00001d027348,12: CIVE/COM,-
Zm00001d027349,37: GRVI/MGRVI/RGBVI/ExGR/GLI/veg/ExG/NDI/ExR/gn,-
Zm00001d027350,37: RGBVI/GLI/veg/ExG/gn,-
Zm00001d027352,17: ints,-
Zm00001d027353,101: ints/RGB_R,-
Zm00001d027354,101: ints; 80: RGB_R/ints,LOC103630827
Zm00001d027359,101: ints/RGB_R; 108: RGB_R/ints; 15: CIVE/gn/GLI/veg/COM/ExG,fus6
Zm00001d027361,101: ints; 88: RGB_R; 94: ints,-
Zm00001d027362,101: ints,-
Zm00001d027367,88: ints/RGB_R,pyrd1
Zm00001d027370,101: ints/RGB_R; 65: RGB_R,-
Zm00001d027383,101: ints,Zm00001d027383
Zm00001d027388,108: ExGR/ExR/MGRVI/GRVI/NDI,-
Zm00001d027391,26: CIVE/COM,-
Zm00001d027392,10: RGB_R; 101: CIVE/ExG/veg/GLI/gn/COM/RGBVI; 108: IKAW/GreenCoverage; 12: rn/GRVI/ExR/IKAW/MGRVI/NDI/GLI2; 14: ExGR; 88: CIVE/COM/GreenCoverage; 94: CIVE/COM/MGRVI/ExR/GLI2/GRVI/NDI,cals9
Zm00001d027416,12: GRVI/ExR/ExGR/MGRVI/NDI,-
Zm00001d027421,108: RGB_R/ints,IDP2420
Zm00001d027422,108: RGB_R/ints; 88: IKAW,Zm00001d027422
Zm00001d027425,10: GLI2/NDI/ExR/ExGR/GRVI/MGRVI/rn; 14: MGRVI/ExGR/GLI2/GRVI/ExR/NDI/rn; 15: NDI/GRVI/ExR/ExGR/MGRVI; 88: ExR/GRVI/MGRVI/NDI,zag6
Zm00001d027430,101: ints/RGB_R,cl250_1a
Zm00001d027445,14: GreenCoverage; 15: RGBVI; 26: GreenCoverage,LOC100194359
Zm00001d027447,101: ints,umc2523
Zm00001d027466,37: RGB_R/ints; 51: ints/RGB_R,kea5
Zm00001d027470,10: GreenCoverage; 12: GreenCoverage,-
Zm00001d027472,17: RGB_R,cals1
Zm00001d027475,12: veg; 24: CIVE/rn/MGRVI/NDI/COM/RGB_R/GRVI/ExGR/GLI2/veg/ExR; 88: ints/RGB_R,-
Zm00001d027478,108: RGB_R; 80: veg/RGBVI/ExG/GLI/gn,-
Zm00001d027480,73: RGB_R/ints,cdpk36
Zm00001d027487,101: GLI2/ExR/rn,cl19897_1
Zm00001d027490,19: GLI2/rn/IKAW,mha6
Zm00001d027494,88: CIVE/COM; 94: CIVE/COM/GreenCoverage,iaa1
Zm00001d027499,44: veg; 73: RGB_R/ints,Zm00001d027499
Zm00001d027515,12: RGB_R,IDP8147
Zm00001d027532,115: GLI2/rn,-
Zm00001d027544,101: ExGR; 115: GreenCoverage/ExR/NDI/RGBVI/GRVI/MGRVI,cl11544_1a
Zm00001d027566,108: CIVE/COM,-
Zm00001d027580,10: RGBVI; 73: ExR,-
Zm00001d027603,115: IKAW; 12: IKAW/RGBVI; 24: rn/GLI2; 88: ExR/GRVI/ExGR/MGRVI/NDI,-
Zm00001d027633,12: ints,IDP1437a
Zm00001d027642,73: CIVE/COM,-
Zm00001d027646,101: CIVE/ExG/GRVI/veg/ExGR/ExR/NDI/GLI/gn/COM/MGRVI/RGBVI; 108: CIVE/gn/ExGR/COM/GLI/veg/GreenCoverage/ExG/RGBVI; 115: CIVE/ExG/GLI/COM/RGBVI/gn,-
Zm00001d027647,73: CIVE/GreenCoverage,-
Zm00001d027665,10: RGBVI; 108: GreenCoverage; 115: GLI2/IKAW/rn/veg; 14: RGBVI/ints/RGB_R; 15: CIVE/gn/GLI/RGBVI/COM/ExG; 19: CIVE/RGBVI/ExG/GLI/gn/veg/COM; 37: CIVE/COM; 44: IKAW,LOC103644425
Zm00001d027667,88: ints/RGB_R; 94: ints/RGB_R,citt1
Zm00001d027699,51: ExGR/NDI/MGRVI/ExR/GRVI,LOC100277440
Zm00001d027701,88: veg,-
Zm00001d027715,101: GreenCoverage; 108: GreenCoverage; 65: veg/RGBVI/GreenCoverage/ExG/ExGR/GLI/gn; 73: CIVE/ExG/GLI/gn/RGBVI/COM/ExGR/veg/GreenCoverage; 80: CIVE/GreenCoverage/COM; 88: CIVE/gn/RGBVI/COM/ExG/veg/ExGR/GLI/GreenCoverage; 94: GreenCoverage,arm51
Zm00001d027726,73: CIVE/COM; 80: CIVE/GreenCoverage/COM,Zm00001eb004370
Zm00001d027735,65: IKAW; 73: IKAW,-
Zm00001d027737,37: IKAW; 80: rn,-
Zm00001d027745,80: IKAW,-
Zm00001d027748,73: RGBVI,-
Zm00001d027766,65: ExR/MGRVI/NDI/GRVI,kcs30
Zm00001d027767,108: IKAW,-
Zm00001d027768,73: ExG/GLI/gn,npi406
Zm00001d027769,108: IKAW,gsr1
Zm00001d027772,115: IKAW,-
Zm00001d027788,115: IKAW,-
Zm00001d027803,101: ExG/veg/GLI/gn/RGBVI; 65: RGBVI/ExG/GLI/gn; 80: CIVE/veg/GreenCoverage/COM/RGBVI/ExG/GLI/gn; 88: CIVE/gn/RGBVI/COM/ExG/veg/GLI/GreenCoverage; 94: GLI/ExG/RGBVI/gn,TIDP3300
Zm00001d027805,14: GreenCoverage,-
Zm00001d027807,24: CIVE/COM; 44: IKAW,-
Zm00001d027842,65: ExR/MGRVI/GLI2/NDI/GRVI,-
Zm00001d027843,65: ExR/MGRVI/NDI/ExGR/GRVI,-
Zm00001d027848,12: CIVE/gn/ExG/GLI/COM; 15: CIVE/gn/GLI/COM/ExG,cox10b
Zm00001d027854,101: GreenCoverage,sut1
Zm00001d027869,65: ExR/MGRVI/GLI2/ints/NDI/ExGR/rn/GRVI; 88: ExR/GRVI/ExGR/MGRVI/NDI; 94: ExGR/MGRVI/ExR/GRVI/NDI,cl776_1
Zm00001d027884,80: veg/ExG/GLI/gn; 88: rn/GLI2; 94: GLI/ExG/RGBVI/gn,hma8
Zm00001d027886,80: veg/RGBVI/ExG/GLI/gn,ct2
Zm00001d027915,12: RGBVI; 26: IKAW,-
Zm00001d027916,19: CIVE/RGBVI/ExG/GLI/gn/COM; 24: CIVE/gn/COM/RGBVI/ExG/GLI; 26: CIVE/veg/GreenCoverage/ExG/RGBVI/IKAW/gn/COM/GLI,cl222_1a
Zm00001d027918,12: GreenCoverage; 15: GreenCoverage,-
Zm00001d027934,14: RGB_R,ltk1
Zm00001d027935,14: RGB_R,-
Zm00001d027936,65: ExR/MGRVI/GLI2/NDI/ExGR/rn/GRVI; 80: GreenCoverage; 88: ExR/GRVI/ints/RGB_R/ExGR/MGRVI/NDI,vp5
Zm00001d027949,94: rn/IKAW/GLI2,cl244_1
Zm00001d027957,10: IKAW/GLI2/NDI/ExR/ExGR/GRVI/MGRVI/rn; 14: GLI2/IKAW/ExR/rn; 15: NDI/GRVI/rn/ExR/IKAW/GLI2/MGRVI,mads68
Zm00001d027969,10: GLI2/NDI/ExR/ExGR/GRVI/MGRVI/rn; 12: GRVI/ExR/ExGR/MGRVI/NDI/GLI2; 14: MGRVI/ExGR/GLI2/GRVI/ExR/NDI/rn; 15: NDI/GRVI/rn/ExR/GLI2/ExGR/MGRVI; 19: IKAW,cl32455_1a
Zm00001d027974,14: RGB_R; 73: NDI/GRVI/MGRVI/ExR,Zm00001d027974
Zm00001d027980,101: ExG/GLI/gn/RGBVI; 15: COM,-
Zm00001d027988,88: IKAW,-
Zm00001d027993,10: ints; 73: NDI/rn/GRVI/MGRVI/ExR/GLI2,-
Zm00001d027995,65: CIVE/COM; 80: CIVE/COM; 88: CIVE/COM; 94: CIVE/COM/GreenCoverage,GRMZM2G397055
Zm00001d027997,115: ints; 65: ExR/MGRVI/NDI/ExGR/GRVI,si486092d04a
Zm00001d028000,12: gn/ExG/GLI/RGBVI; 17: CIVE/veg/COM; 19: CIVE/RGBVI/ExG/GLI/gn/veg/COM; 24: CIVE/rn/MGRVI/gn/NDI/COM/RGB_R/GRVI/ExGR/GLI2/GreenCoverage/RGBVI/veg/ExR/ExG/GLI; 26: NDI/ExR/GRVI/MGRVI/ExGR,-
Zm00001d028001,88: gn/RGBVI/ExG/veg/GLI,-
Zm00001d028005,73: ExG/GLI/gn,ubp1
Zm00001d028007,65: veg/RGBVI/ExG/ExGR/GLI/gn,camta4
Zm00001d028009,15: RGBVI; 26: CIVE/veg/ExG/RGBVI/gn/COM/GLI,LOC100193996
Zm00001d028012,73: NDI/GRVI/MGRVI/ExGR/ExR/veg; 88: CIVE/COM; 94: CIVE/COM,IDP871
Zm00001d028016,73: rn/GLI2/IKAW,-
Zm00001d028018,108: CIVE/gn/COM/GLI/veg/ExG/RGBVI; 115: CIVE/ExG/GLI/COM/gn/veg,-
Zm00001d028020,51: CIVE/COM; 65: CIVE/COM/veg/ExR/MGRVI/RGBVI/GreenCoverage/NDI/ExG/ExGR/GLI/GRVI/gn; 73: CIVE/COM/veg/GreenCoverage; 80: CIVE/GreenCoverage/COM; 88: gn/RGBVI/ExG/veg/GLI; 94: CIVE/COM/GreenCoverage/RGBVI,-
Zm00001d028021,101: GLI2/rn/IKAW; 65: CIVE,-
Zm00001d028022,65: CIVE/COM/veg/ExG/ExGR/GLI/gn; 73: veg; 80: CIVE/COM; 88: RGBVI/veg; 94: GLI/ExG/RGBVI/veg/gn,cl5919_1a
Zm00001d028025,65: CIVE/COM/GreenCoverage,si606026d01a
Zm00001d028026,65: CIVE/COM/GreenCoverage; 88: IKAW,IDP3970
Zm00001d028031,65: CIVE/COM/GreenCoverage,-
Zm00001d028034,65: CIVE/COM,LOC100383763
Zm00001d028035,65: CIVE/COM,-
Zm00001d028040,65: CIVE/COM,cl4742_1a
Zm00001d028045,12: RGBVI; 88: rn,-
Zm00001d028046,101: CIVE/COM; 108: gn/GLI/veg/ExG/RGBVI; 115: ExG/GLI/RGBVI/gn/veg; 12: RGBVI; 65: CIVE/COM; 80: CIVE/COM,emp602
Zm00001d028054,65: CIVE/COM/veg/ExR/MGRVI/RGBVI/NDI/ExG/ExGR/GLI/GRVI/gn; 80: CIVE/GreenCoverage/COM,pco148373a
Zm00001d028055,65: CIVE/COM/veg/RGBVI/GreenCoverage/ExG/ExGR/GLI/gn; 80: CIVE/COM; 94: GLI/ExG/RGBVI/gn,LOC100274167
Zm00001d028062,101: CIVE/ExG/GRVI/veg/ExGR/NDI/GLI/gn/COM/MGRVI/RGBVI; 15: gn/GLI/RGBVI/ExG; 24: CIVE/COM; 73: COM/ExGR; 80: ExGR/veg/NDI/RGBVI/ExG/ExR/GLI/gn/GRVI/MGRVI; 88: ExR/GRVI/MGRVI/IKAW/NDI; 94: rn/MGRVI/GLI2/GRVI/NDI,caspl1/2
Zm00001d028066,10: IKAW/GLI2/ExR/RGB_R/rn; 12: RGB_R; 14: GLI2/IKAW/rn; 15: rn/IKAW/RGB_R; 80: GLI2/rn; 94: RGBVI,ereb120
Zm00001d028068,12: RGB_R,ereb123
Zm00001d028069,88: ExR/GRVI/MGRVI/NDI,ereb236
Zm00001d028070,26: IKAW,ereb35
Zm00001d028071,65: CIVE/COM,cl27030_1
Zm00001d028072,65: CIVE/COM,IDP8623
Zm00001d028075,65: RGB_R/ints,umc2226
Zm00001d028094,65: GreenCoverage; 80: CIVE/GreenCoverage/COM,d14a
Zm00001d028098,12: RGB_R; 80: veg/RGBVI/ExG/GLI/gn,si618060g08
Zm00001d028100,24: rn/MGRVI/NDI/GRVI/GLI2/ExR,-
Zm00001d028112,37: ints; 51: ints/RGB_R,npi209b
Zm00001d028115,101: ints/RGB_R; 80: RGB_R,-
Zm00001d028118,80: IKAW,-
Zm00001d028119,12: rn/ExR/ExGR/GLI2,-
Zm00001d028130,14: RGBVI; 15: CIVE/ints/RGBVI/COM; 44: CIVE/COM/GreenCoverage; 88: gn/ExG/veg,-
Zm00001d028138,14: CIVE/RGBVI/veg/GLI/ExG/gn/COM,-
Zm00001d028143,10: COM/CIVE/gn/RGBVI/ExG/GLI,IDP7226
Zm00001d028162,88: ExR/GRVI/GLI2/MGRVI/NDI; 94: CIVE/COM/MGRVI/ExR/GRVI/NDI,sfp1
Zm00001d028172,115: IKAW/rn,pao9
Zm00001d028179,19: ints,-
Zm00001d028184,101: IKAW; 12: CIVE/gn/ExG/GLI/COM; 14: CIVE/veg/COM,-
Zm00001d028185,88: ExR/GRVI/MGRVI/NDI,remo1
Zm00001d028186,108: CIVE/gn/ExGR/COM/GLI/veg/ExG/RGBVI; 115: RGBVI,-
Zm00001d028191,80: CIVE/GreenCoverage/COM; 88: CIVE/COM/GreenCoverage; 94: CIVE/COM/GreenCoverage,LOC100281951
Zm00001d028193,94: CIVE/COM/GreenCoverage,cl15631_1
Zm00001d028195,94: CIVE/COM,IDP4048
Zm00001d028197,88: CIVE/COM; 94: CIVE/COM/GreenCoverage,-
Zm00001d028198,94: CIVE/COM/GreenCoverage,-
Zm00001d028201,17: IKAW/ints/ExR/GLI2/rn; 44: ints; 51: RGB_R/GreenCoverage; 80: RGB_R/ints,pco109407
Zm00001d028203,115: ExR/NDI/GRVI/MGRVI/ExGR; 12: RGB_R; 80: CIVE/GreenCoverage/COM; 94: GreenCoverage,-
Zm00001d028207,65: RGB_R/ints,LOC103632677
Zm00001d028211,14: ExGR; 94: CIVE/COM/GreenCoverage,-
Zm00001d028213,94: CIVE/COM/GreenCoverage,-
Zm00001d028214,88: CIVE/COM; 94: CIVE/COM/GreenCoverage,pco107465a
Zm00001d028218,94: GreenCoverage,bnlg1007
Zm00001d028225,108: IKAW,-
Zm00001d028252,51: IKAW,GRMZM2G342685
Zm00001d028261,10: RGB_R; 15: RGB_R,IDP8345
Zm00001d028295,44: IKAW; 65: RGB_R/ints,Zm00001d028295
Zm00001d028302,24: IKAW; 37: CIVE/COM/GRVI/MGRVI/RGBVI/ExGR/GLI/GreenCoverage/ExG/NDI/ExR/gn; 44: RGBVI/ExG/NDI/rn/ExR/veg/MGRVI/GLI2/GRVI/ExGR/gn/GLI/GreenCoverage; 51: ExGR/GLI/NDI/MGRVI/ExR/RGBVI/GRVI,-
Zm00001d028312,65: veg/ExR/RGBVI/ExG/ExGR/GLI/gn,bhlh201
Zm00001d028319,80: ints,-
Zm00001d028325,65: veg,brs1
Zm00001d028337,101: ExG/ExGR/GLI/gn; 88: IKAW,perk9
Zm00001d028339,24: CIVE/gn/COM/RGBVI/veg/ExG/GLI,-
Zm00001d028368,65: veg/ExR/MGRVI/RGBVI/GLI2/NDI/ExG/ExGR/GLI/GRVI/gn; 73: NDI/GRVI/MGRVI/ExGR/ExR/veg; 88: ExR/gn/GRVI/ExG/veg/ExGR/GLI/MGRVI/NDI,pap20
Zm00001d028373,115: RGB_R,toc35
Zm00001d028382,101: CIVE/COM; 37: GreenCoverage; 94: rn/IKAW/GLI2,-
Zm00001d028417,37: CIVE/COM/GreenCoverage,atg9
Zm00001d028419,65: veg/MGRVI/ExGR; 80: ExGR/NDI/ExR/GRVI/MGRVI; 88: ExR/gn/GRVI/ExG/veg/ExGR/GLI/MGRVI/NDI,LOC103633567
Zm00001d028423,51: CIVE/COM,Zm00001d028423
Zm00001d028426,94: rn,pco060763
Zm00001d028447,10: COM/CIVE/veg,bnlg1484
Zm00001d028453,44: IKAW,cl4190_1
Zm00001d028463,65: veg/GreenCoverage; 73: ExG/GLI/gn/veg; 80: GreenCoverage; 88: CIVE/COM/GreenCoverage; 94: CIVE/GLI/COM/GreenCoverage/ExG/RGBVI/veg/gn,-
Zm00001d028464,101: GreenCoverage; 17: CIVE/GLI/gn/COM/RGBVI/ExG; 65: GreenCoverage; 73: ExGR; 88: COM; 94: CIVE/COM/GreenCoverage/veg,si603033a03(106)
Zm00001d028477,19: RGBVI/ExG/GLI/gn; 24: CIVE/MGRVI/gn/NDI/COM/RGB_R/GRVI/ExGR/RGBVI/veg/ExR/ExG/GLI; 26: CIVE/veg/ExG/RGBVI/gn/COM/GLI,Zm00001d028477
Zm00001d028490,44: IKAW; 65: IKAW,-
Zm00001d028504,44: IKAW,bhlh56
Zm00001d028512,65: ExR/MGRVI/NDI/GRVI,mmp66
Zm00001d028528,10: COM/CIVE/gn/veg/ExG/GLI; 12: CIVE/COM/veg; 65: veg; 80: ExGR/veg/ExG/GLI/gn,LOC100502457
Zm00001d028532,17: CIVE/veg/GLI/gn/COM/RGBVI/ExG; 19: CIVE/RGBVI/ExG/GLI/gn/veg/COM,LOC100282337
Zm00001d028558,65: GLI2/rn,-
Zm00001d028560,73: ExGR,wik1
Zm00001d028566,94: ints,pco140761
Zm00001d028567,88: IKAW,limtf2
Zm00001d028595,12: CIVE/COM/veg; 15: veg,-
Zm00001d028597,17: IKAW/MGRVI/ExR/GLI2/NDI/rn/GRVI/ExGR; 37: rn/GLI2; 94: veg,si605022b11
Zm00001d028604,17: ints,-
Zm00001d028613,73: IKAW,blk5
Zm00001d028620,73: rn/IKAW,-
Zm00001d028621,115: IKAW,-
Zm00001d028627,115: GLI2/IKAW/rn,-
Zm00001d028633,101: GreenCoverage; 108: IKAW/COM/GreenCoverage; 115: GreenCoverage; 73: rn,-
Zm00001d028641,73: rn/GLI2/IKAW,-
Zm00001d028642,65: ExR; 73: rn/IKAW,IDP7291
Zm00001d028643,73: IKAW,AY106592
Zm00001d028647,94: RGB_R,pco065024
Zm00001d028649,115: ints/rn; 37: RGB_R/ints; 51: ints/RGB_R,-
Zm00001d028653,12: ints/RGB_R; 14: ints,tgd1
Zm00001d028662,37: RGB_R/ints; 44: CIVE/ints/COM/RGB_R; 51: CIVE/COM/GreenCoverage; 73: NDI/GRVI/MGRVI/ExGR/ExR,pco075894
Zm00001d028669,12: veg,-
Zm00001d028672,26: RGBVI; 37: GRVI/MGRVI/ExGR/rn/GLI/GreenCoverage/veg/NDI/GLI2/ExR,cl11440_1a
Zm00001d028686,80: GLI2,flr11
Zm00001d028688,14: MGRVI/GLI2/GRVI/ExR/NDI/rn,-
Zm00001d028695,10: IKAW/GLI2/NDI/ExR/ExGR/GRVI/MGRVI/rn; 14: GLI2/IKAW/rn; 15: rn/IKAW; 94: CIVE/COM/GreenCoverage,umc1479
Zm00001d028697,15: rn/GLI2,-
Zm00001d028698,80: rn; 94: rn/GLI2,pco115659
Zm00001d028699,12: GRVI/ExR/ExGR/MGRVI/NDI; 15: ints/RGB_R,-
Zm00001d028704,115: rn; 14: MGRVI/ExGR/GLI2/GRVI/ExR/NDI/rn; 15: NDI/GRVI/rn/ExR/IKAW/GLI2/ExGR/MGRVI; 17: veg; 19: rn/IKAW; 24: GreenCoverage; 73: rn/GLI2/IKAW,-
Zm00001d028705,73: rn/IKAW,spo3
Zm00001d028710,14: MGRVI/ExGR/GLI2/GRVI/IKAW/ExR/NDI/rn; 15: rn/IKAW/GLI2,cl53010_1a
Zm00001d028711,51: GLI/gn/ExG/RGBVI; 65: ExR/MGRVI/NDI/ExGR/GRVI; 73: ExGR; 80: NDI/ExR/GRVI/MGRVI; 88: ExGR; 94: CIVE/GLI/COM/GreenCoverage/ExG/RGBVI/veg/gn,mpk3
Zm00001d028720,80: ExGR,IDP112
Zm00001d028746,115: CIVE/ExR/ExG/GLI/NDI/COM/gn/GRVI/MGRVI/ExGR/veg,plc2
Zm00001d028750,14: MGRVI/GLI2/GRVI/ExR/NDI,asn3
Zm00001d028751,65: GLI2,-
Zm00001d028753,65: ExR/MGRVI/GLI2/NDI/rn/GRVI,LOC100191274
Zm00001d028757,10: ints,-
Zm00001d028759,65: veg/ExR/MGRVI/GLI2/NDI/ExG/ExGR/GLI/rn/GRVI/gn; 73: NDI/GRVI/MGRVI/ExGR/ExR,pdc3
Zm00001d028762,10: IKAW/GLI2/NDI/ExR/GreenCoverage/ExGR/GRVI/MGRVI/rn; 115: GLI2/IKAW/rn; 14: MGRVI/ExGR/GRVI/ExR/NDI; 15: NDI/GRVI/rn/ExR/GLI2/ExGR/MGRVI; 65: ExR/MGRVI/NDI/GRVI,-
Zm00001d028775,65: ExR/MGRVI/NDI/ExGR/GRVI; 80: ExGR/NDI/GRVI,IDP643
Zm00001d028776,65: veg/ExR/MGRVI/GLI2/NDI/ExGR/rn/GRVI; 73: ExGR; 80: ExGR/NDI/ExR/GRVI/MGRVI,-
Zm00001d028777,65: veg/ExR/MGRVI/GLI2/NDI/ExGR/rn/GRVI; 73: ExGR; 88: ExGR,ms9
Zm00001d028783,24: rn/IKAW,-
Zm00001d028794,51: RGB_R,-
Zm00001d028799,65: ExR/MGRVI/GLI2/NDI/rn/GRVI,caspl4
Zm00001d028802,14: GreenCoverage; 88: ExR/GRVI/MGRVI/NDI,-
Zm00001d028803,14: GreenCoverage,-
Zm00001d028809,65: ExR/NDI/ExGR/GRVI,-
Zm00001d028810,17: RGB_R,dapat1
Zm00001d028811,44: IKAW,Zm00001d028811
Zm00001d028812,88: ExR/GRVI/ExGR/MGRVI/NDI,-
Zm00001d028826,10: ExGR; 15: NDI/GRVI/rn/ExR/GLI2/MGRVI,rth3
Zm00001d028832,26: IKAW,-
Zm00001d028859,88: RGBVI/veg,-
Zm00001d028875,115: ExR/NDI/GLI2/GRVI/MGRVI/ExGR/rn,LOC103634553
Zm00001d028896,12: RGBVI; 26: GreenCoverage; 94: IKAW,-
Zm00001d028901,17: RGB_R/ints; 19: RGB_R,hcf3
Zm00001d028902,12: rn/GRVI/ExR/ExGR/IKAW/MGRVI/NDI/GLI2/veg; 19: RGB_R,IDP4324
Zm00001d028904,19: ints/RGB_R; 37: ints; 51: ints,-
Zm00001d028907,115: RGB_R,AY107489
Zm00001d028910,14: GreenCoverage; 65: RGB_R,-
Zm00001d028915,15: ints; 17: GreenCoverage/ints; 19: ints/GreenCoverage; 37: RGB_R/GRVI/MGRVI/RGBVI/ExGR/ints/GLI/veg/ExG/NDI/ExR/gn; 44: ExG/ints/RGB_R/gn/GLI; 51: rn; 73: rn/GLI2; 88: ints; 94: ints,LOC100280294/LOC118471883/yige1
Zm00001d028916,65: GreenCoverage; 80: CIVE/GreenCoverage/COM; 94: GreenCoverage,IDP875
Zm00001d028921,65: CIVE/COM/GreenCoverage; 80: CIVE/GreenCoverage/COM; 88: CIVE/gn/RGBVI/COM/ExG/veg/GLI/GreenCoverage; 94: CIVE/COM,-
Zm00001d028948,15: GreenCoverage; 44: CIVE/COM/GreenCoverage; 51: CIVE/COM/GreenCoverage,cal3
Zm00001d028949,80: veg/RGBVI/ExG/GLI/gn,cipk3
Zm00001d028953,19: ints; 44: GreenCoverage,vq4
Zm00001d028962,44: GreenCoverage; 51: ExGR/NDI/MGRVI/ExR/GRVI,wrky32
Zm00001d028964,94: MGRVI/ExR/GLI2/GRVI/NDI,-
Zm00001d028965,12: CIVE/gn/ExG/GLI/rn/GRVI/ExR/COM/ExGR/IKAW/MGRVI/NDI/GLI2/veg; 14: CIVE/veg/GLI/ExG/gn/COM; 15: CIVE/gn/GLI/veg/COM/ExG; 17: veg/MGRVI/ExR/GLI2/NDI/GRVI/ExGR; 94: RGB_R,-
Zm00001d028975,10: COM/CIVE/gn/ExG/GLI,lim432
Zm00001d028989,65: rn,umc1452
Zm00001d029004,101: CIVE/COM; 65: IKAW; 88: rn/GLI2,IDP1653a
Zm00001d029009,101: CIVE/COM,apy5
Zm00001d029034,14: CIVE/veg/GLI/ExG/gn/COM,IDP8453
Zm00001d029038,101: CIVE/COM,GRMZM2G017223
Zm00001d029040,65: IKAW,bnlg2238
Zm00001d029051,73: GreenCoverage,sol1
Zm00001d029053,80: ExGR/veg/RGBVI/ExG/GLI/gn; 94: GLI/RGBVI,-
Zm00001d029055,80: ExGR/veg/NDI/RGBVI/ExG/ExR/GLI/gn/GRVI/MGRVI; 94: GLI/ExG/RGBVI/gn,-
Zm00001d029056,80: veg/RGBVI/ExG/GLI/gn,-
Zm00001d029061,65: rn,ppr27
Zm00001d029064,65: IKAW,bzip98
Zm00001d029065,65: IKAW,csu941
Zm00001d029067,14: CIVE/veg/GLI/ExG/gn/COM,ofp4
Zm00001d029077,101: CIVE/COM,trua2
Zm00001d029095,101: IKAW; 17: RGBVI; 24: IKAW; 88: IKAW,-
Zm00001d029101,37: CIVE/COM/GreenCoverage; 44: GreenCoverage; 51: rn/GLI2; 73: COM/GreenCoverage,-
Zm00001d029129,12: RGB_R,metp6
Zm00001d029134,14: ints; 73: COM/IKAW/GreenCoverage,-
Zm00001d029135,10: GLI2/NDI/ExR/ExGR/GRVI/MGRVI; 15: rn/IKAW/GLI2,sweet12a
Zm00001d029139,65: IKAW,tps27
Zm00001d029140,65: IKAW,asg75
Zm00001d029148,37: IKAW; 80: RGB_R/ints; 94: ints,-
Zm00001d029151,15: ints/RGB_R; 65: MGRVI/NDI/GRVI,zb9
Zm00001d029152,94: RGBVI,-
Zm00001d029165,65: IKAW; 88: ints,tubtf11
Zm00001d029170,73: GreenCoverage; 94: RGBVI,sod4
Zm00001d029173,14: RGBVI; 15: RGBVI; 26: GreenCoverage,pco094039
Zm00001d029183,88: RGB_R,IDP739
Zm00001d029191,115: RGB_R; 44: RGB_R,-
Zm00001d029199,108: gn/GLI/veg/ExG/RGBVI,-
Zm00001d029201,14: RGBVI,rpl6b
Zm00001d029223,44: rn/GLI2; 51: rn/NDI/MGRVI/ExR/GLI2/GRVI,-
Zm00001d029230,108: IKAW,-
Zm00001d029231,73: NDI/GRVI/MGRVI/ExGR/ExR/GLI2,adcl1
Zm00001d029234,17: GreenCoverage,-
Zm00001d029237,10: veg; 108: RGB_R/GreenCoverage/ints; 65: veg/ExR/MGRVI/RGBVI/NDI/ExG/ExGR/GLI/GRVI/gn; 73: CIVE/COM/GreenCoverage,LOC103635193
Zm00001d029250,108: GLI2/rn,sudh5
Zm00001d029251,14: GreenCoverage,PCO099415
Zm00001d029260,115: ints,-
Zm00001d029272,10: RGBVI; 14: RGBVI/GLI/ExG/gn,-
Zm00001d029285,14: RGBVI/GLI/ExG/gn/COM,pdlk1
Zm00001d029295,26: NDI/ExR/GRVI/MGRVI/ExGR/GLI2,-
Zm00001d029316,101: RGB_R,-
Zm00001d029328,10: GreenCoverage; 12: gn/ExG/GLI; 14: GreenCoverage/ints/RGB_R; 15: CIVE/gn/GLI/veg/GreenCoverage/COM/ExG; 17: CIVE/veg/GLI/GreenCoverage/gn/COM/RGBVI/ExG; 19: CIVE/RGBVI/GLI2/GRVI/MGRVI/NDI/GreenCoverage/ExG/GLI/gn/rn/veg/ExGR/COM/ExR; 24: CIVE/gn/IKAW/COM/GreenCoverage/RGBVI/veg/ExG/GLI; 26: veg/ints/RGB_R/ExG/RGBVI/gn/GLI/ExGR,-
Zm00001d029337,101: IKAW; 51: rn/NDI/MGRVI/ExR/GLI2/GRVI; 73: IKAW,-
Zm00001d029343,15: ints; 24: IKAW,-
Zm00001d029360,37: GRVI/MGRVI/RGBVI/ExGR/GLI/NDI; 73: NDI/GRVI/MGRVI/ExGR/ExR/veg,Zm00001d029360
